adj_r2_direct,adj_r2_mediated,cum_brent_direct,cum_brent_mediated,cum_diesel_mediated,absorption_pct
0.06750220442914123,0.1505642122509444,0.06242139718834901,0.024436564750956007,0.13739530863105592,60.85226244260181
0.1034066057240518,0.4362592956980509,0.05447216548067532,0.030622734319498694,0.35005237113856613,43.78278511735964
0.13606342347747435,0.2153713643710472,-0.004069098615996032,0.00938931764893744,0.00020527600976236182,330.7468689018029
0.34186426525123814,0.5885298682551451,0.03576683756733001,0.010018176489757549,0.1918086713721098,71.99032072405443
0.07480880932057143,0.14541324912620712,0.009603680199346558,0.014870108333645812,-0.004809348594425493,-54.837604178631295
0.33603447381411056,0.44541063932184444,0.03595567970545706,-0.013309686736627847,0.08219655491340097,137.0169242958514
0.20684297782561878,0.3872521259824663,0.0863805311589661,0.03825342261524459,0.10300278898362075,55.71522644975775
0.0015022234214605579,0.277510783967739,0.012080340898476368,0.004967978656393824,0.09459852635534947,58.87550940702005
0.22386821518410072,0.30507370379881027,0.06408201166821284,0.0317575036558318,0.11272548190516937,50.442405241181355
0.6702756592389619,0.7540416569111464,0.19785769489227126,0.16191882868167784,0.059854177349365205,18.163997225461088
0.197813780358003,0.2730208406751775,0.14321783740838467,0.1184069560674188,0.0015041988858687655,17.32387654354661
0.06536456633511256,0.24267266850684588,0.005880446970817591,-0.019914477563420817,0.10683977057851454,438.6558481395844
0.10728064676818139,0.14498496453044996,0.06107096369623115,0.01355399054149697,0.10481689222661904,77.80616233777653
0.40248927250028155,0.506180783811126,0.0756413441680509,0.035878079053974256,0.05187474523690888,52.568163021713865
0.06984379834414844,0.3417501183316899,0.015377519877639214,0.005448525179360474,0.19587741879157916,64.56824492691248
0.1263674841500373,0.21213519066306907,0.05445964939332947,0.015368293485054307,0.15773888018423954,71.7804031861125
0.054464408543529186,0.14871286311057974,0.001933223567161001,0.00653715948490732,0.01247736961556,-238.14813744006557
0.17384839187494538,0.20527959407426954,0.09453276569877715,0.04740917452690333,0.10935431036378578,49.848950068836714
0.13568338774578104,0.34785448851945555,0.018346721469195887,0.007358300309148125,0.03045138949379414,59.893105035127405
0.06988380252302362,0.14334093615947874,0.04733915887821472,0.0017623318498310257,0.13861246215626288,96.27722187805486
0.10420025465745786,0.3170327557294318,0.0038897027940467143,-0.003167032483782423,0.09933019637102297,181.42093757470735
0.21436358288551227,0.300436779859236,0.07941498223710859,0.037636183932744066,0.17141926288872233,52.6082070756195
0.30206226185617513,0.34227115455575474,0.10511975036054358,0.11159385635780769,0.03899691959534637,-6.158791259548264
0.18543085388885083,0.23278388549563,0.04878436374031445,0.03243780907086526,0.10987773136918846,33.50777465596156
0.03763646129257936,0.15844519554665437,0.024869959227957726,-0.023024571309036873,0.11878360327275338,192.57985145047465
0.06925077817267278,0.12137942460056705,0.048364616000454407,0.017043767383746123,0.08131819550697758,64.75984140226402
0.08148306802349481,0.2732835553552365,0.016284150030259605,0.010836169685290616,0.09198916178751695,33.455724338362266
0.0534584824592127,0.11946639463655628,0.007829975981308137,0.007609085979385297,0.019939025920559843,2.821081475219754
0.057124665227416105,0.10561196635230718,0.046100042150779064,0.023024194125136718,0.10335053348720052,50.056023702035546
0.0261146462664279,0.18510154770722953,0.051251119481926496,-0.01496339532444538,0.15306767551163145,129.19623117641783
0.044553156758303625,0.27771860243105895,0.07133554068697191,0.033518199487366396,0.1701266158241606,53.01332384309262
0.09600008400207483,0.10982173671939899,0.06177872442419616,0.02279813152998591,0.13177829668444885,63.09711515983191
0.20240659402717076,0.3776383464248426,0.002567517414781866,-0.005937678936690142,0.06094122080748329,331.2614863877993
0.09894615171975141,0.2156594572937124,0.07148562864955257,0.04776881649346846,0.012673191519637417,33.17703516653981
0.15444854479124837,0.3008967337155002,0.09963417476524593,0.021078675743641445,0.1799256745533053,78.84393001366632
0.15846689826772709,0.18805544321579204,0.04357689778946521,0.015310924376523465,0.1102602097325764,64.86458386621338
0.3773605719189548,0.47531992031006554,0.08602337951780252,0.02485127863859031,0.09431072496387075,71.11101798384084
0.12882901188528906,0.22423103220571183,0.0368606230918668,0.005456933932075875,0.1742559631200474,85.19576319023233
0.07314156869393129,0.22746242401777694,0.04093606532707646,0.018204383528535345,0.14613835787327056,55.529718396031654
0.20382536725882727,0.3147299020219263,0.01080694006589297,0.010610116494733455,0.04401569092834423,1.8212701278939765
0.055894625395763176,0.1131756953189259,0.05277279815771734,0.024331409370945127,0.13212279370041283,53.8940321143707
0.046714281367685295,0.07860406670037834,0.052418662520205474,0.0036256770473262526,0.10594369251907935,93.08323243476751
0.06470539317534163,0.1928350513552881,0.02324697014361741,0.018001456526304575,0.07038732491041999,22.56428938870995
-0.005360304893262446,0.2768203192904002,0.0310942516910988,-0.002781829606450615,0.24103828476932468,108.94644333006079
0.17025772236536452,0.3976944164923406,0.021868062797390987,0.005165493929976365,0.14191731488880813,76.3788224963729
0.023208168362576997,0.08739029949646848,0.05544836827302047,0.004304596873844393,0.08747268533461297,92.23674743204504
0.09042621509926407,0.3514127729575468,0.04724307746613018,0.021133822303169764,0.28286367712594884,55.265779799545946
0.08546947309982678,0.39493453419734004,0.04598149879299949,0.003159157183895934,0.13076304878917053,93.12950367686382
0.2657532997755916,0.33488056049270887,0.10422621823549369,0.11920982098879478,-0.00504575638467776,-14.376039932146842
0.18309208644728237,0.48812590433501035,0.01580349371131764,0.0058662104006773595,0.05522717152582246,62.88029401703571
0.051730421901681534,0.3898064943281099,0.012347213864675433,0.013517379218483115,0.2200402329378979,-9.477161136371405
0.301908006088485,0.3339026876619563,0.1110609218287803,0.12568345440626302,0.01763038211294453,-13.166226550888796
-0.02024588377420322,0.042179379569073916,0.016691159714860127,-0.009100357567374017,0.07598890308776635,154.52202077529685
0.025203011552388466,0.26687536528844447,0.022048778940523924,-0.0019887384764406242,0.15356987467977407,109.01972159911983
0.24318059044665485,0.4401434296876313,-0.018624029046894506,-0.004381170604130107,0.07133627174953566,76.47570999219069
0.22096461600416273,0.35855967342848505,0.039638188112986306,-0.009543063765598703,0.08645357211612617,124.07542882231841
0.3061957800435675,0.36984176946740976,0.08359123203701348,0.048296472773042096,0.11877201298894705,42.223039909667996
0.036481487023662273,0.12043230321464782,0.05504410454308114,0.004514609432553876,0.13147510091725703,91.79819624639283
0.10271201741294744,0.2114341268993375,0.07249272027805047,0.03703731884973972,0.17386365363207404,48.90891291197141
0.21735388575800996,0.4872159684772148,0.04760905087273133,-0.04745930388638441,0.16644341207864136,199.68546529787534
0.09716180643996919,0.19751139830075826,0.05024378851697465,0.017597797587223147,0.14481414852896005,64.97517781471075
0.17651055299588347,0.23351210168473502,0.005799162034553932,0.006975601851083544,0.004343418990359414,-20.28637602329218
0.12707785286271422,0.246453886678219,0.06235014145955759,0.01983114688123082,0.1679435263173053,68.19390234408054
