term,coef,p_value,std_err
const,0.17391716750321057,0.00017855898965577787,0.04640803546734952
diesel_l0,0.2468012721557869,0.0005765742498955295,0.07169450959488839
diesel_l1,-0.07072189769993503,0.38210136884891044,0.08091463261929566
diesel_l2,-0.07359640435545518,0.3593309454247384,0.08028926025414522
diesel_l3,0.018661125317838943,0.7600295360160672,0.061095478616095246
diesel_l4,0.038782510618671925,0.546260307648381,0.06427613486813474
diesel_l5,-0.012500004189640791,0.7248379975933072,0.03551133990660927
diesel_l6,0.00719887246234727,0.866071316905285,0.04268507640024234
