model,mae,rmse,mape_pct,directional_accuracy_pct
naive,0.26963781778322876,0.442349776209622,57.90984744141622,85.71428571428571
ridge,1.1914644384778275,1.2523141686440467,360.68890361485046,64.28571428571429
elastic_net,1.1246991876270853,1.2155650965507139,342.34173891205955,64.28571428571429
blend,0.26963781778322876,0.442349776209622,57.90984744141622,85.71428571428571
